id	gene	entrez_id	variant	disease	doid	phenotypes	drugs	drug_interaction_type	evidence_type	evidence_direction	evidence_level	clinical_significance	evidence_statement	citation_id	source_type	asco_abstract_id	citation	nct_ids	rating	evidence_status	evidence_id	variant_id	gene_id	chromosome	start	stop	reference_bases	variant_bases	representative_transcript	chromosome2	start2	stop2	representative_transcript2	ensembl_version	reference_build	variant_summary	variant_origin	last_review_date	evidence_civic_url	variant_civic_url	gene_civic_url	is_flagged	variant_upper
194	CCND1	595	Overexpression	Breast Cancer	1612	NA	NA	NA	Diagnostic	Supports	B	Positive	Cyclin D1 overexpression is associated with the ER-positive subtype of breast cancer.	15961768	PubMed	NA	Arnold et al., 2005, J. Clin. Oncol.	NA	4	accepted	221	20	8	11	69455855	69469242	NA	NA	ENST00000227507.2	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, and range from genomic amplification to promoter methylation changes. While Cyclin D2 has only been found to be significantly misregulated in glioma, Cyclin D1 in particular seems to be a pan-cancer actor. Cyclin D misregulation has been shown to lead to poorer outcomes in a number of studies, and currently there are no FDA-approved targeted therapies.	N/A	2020-10-22 01:52:28 UTC	https://civic.genome.wustl.edu/links/evidence_items/221	https://civic.genome.wustl.edu/links/variants/20	https://civic.genome.wustl.edu/links/genes/8	FALSE	OVEREXPRESSION
229	CDK4	1019	EXPRESSION	Estrogen-receptor Positive Breast Cancer	0060075	NA	Alpelisib	NA	Predictive	Supports	D	Sensitivity/Response	In mouse xenograft studies of PIK3CA mutant breast cancers, the combination of PI3K and CDK4/6 inhibitors overcomes intrinsic and adaptive resistance leading to tumor regressions.	25002028	PubMed	NA	Vora et al., 2014, Cancer Cell	NCT01219699	4	accepted	264	25	13	12	58141510	58146304	NA	NA	ENST00000257904.6	NA	NA	NA	NA	75	GRCh37	CDK4, along with its partner CDK6, are key players in cell cycle progression. The complex has been implicated in a number of cancer types, and is the focus of therapeutic research and development. One targeted therapy for CDK inhibition is palbociclib, which may slow the growth of advanced stage breast cancers. It has also been shown, in mouse, that CDK inhibition may sensitize mutant PIK3CA tumors to PI3K inhibitors.	Somatic	2016-02-17 19:50:06 UTC	https://civic.genome.wustl.edu/links/evidence_items/264	https://civic.genome.wustl.edu/links/variants/25	https://civic.genome.wustl.edu/links/genes/13	FALSE	EXPRESSION
264	GATA2	2624	EXPRESSION	Lung Adenocarcinoma	3910	NA	Bortezomib,Fasudil	Combination	Predictive	Supports	D	Sensitivity/Response	Targeting overactive GATA2-mediated pathways with inhibitors bortezomib and fasudil led to dramatic tumor regression.	22541434	PubMed	NA	Kumar et al., 2012, Cell	NA	4	accepted	301	57	25	3	128198270	128212028	NA	NA	ENST00000341105.2	NA	NA	NA	NA	75	GRCh37	GATA2 misregulation has been observed in a number of hematologic malignancies, as well as non-small cell lung cancer. Treatment of over-active GATA2 pathways using the proteasome inhibitor bortezomib has shown dramatic tumor regression in lung cancer.	Somatic	2016-11-03 19:01:10 UTC	https://civic.genome.wustl.edu/links/evidence_items/301	https://civic.genome.wustl.edu/links/variants/57	https://civic.genome.wustl.edu/links/genes/25	FALSE	EXPRESSION
296	CCND1	595	Expression	Lung Non-small Cell Carcinoma	3908	NA	NA	NA	Prognostic	Does Not Support	B	Poor Outcome	Three studies have found no significant survival impact for CCND1 in lung cancer.	17070615	PubMed	NA	Gautschi et al., 2007, Lung Cancer	NA	3	accepted	342	19	8	11	69455855	69469242	NA	NA	ENST00000227507.2	NA	NA	NA	NA	75	GRCh37	CCND1 expression, and its prognositc impact, is still in dispute. Three experiments in non-small cell lung cancer have shown it to have no impact on survival, but three additional studies have shown it results in poorer prognosis. There is also some ambiguity in how the boundaries between expression and overexpression are defined.	Somatic	2015-06-21 16:49:52 UTC	https://civic.genome.wustl.edu/links/evidence_items/342	https://civic.genome.wustl.edu/links/variants/19	https://civic.genome.wustl.edu/links/genes/8	FALSE	EXPRESSION
305	CCND1	595	Expression	Lung Non-small Cell Carcinoma	3908	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	Three studies have associated CCND1 expression with poorer survival.	17070615	PubMed	NA	Gautschi et al., 2007, Lung Cancer	NA	3	accepted	355	19	8	11	69455855	69469242	NA	NA	ENST00000227507.2	NA	NA	NA	NA	75	GRCh37	CCND1 expression, and its prognositc impact, is still in dispute. Three experiments in non-small cell lung cancer have shown it to have no impact on survival, but three additional studies have shown it results in poorer prognosis. There is also some ambiguity in how the boundaries between expression and overexpression are defined.	Somatic	2015-06-21 16:49:52 UTC	https://civic.genome.wustl.edu/links/evidence_items/355	https://civic.genome.wustl.edu/links/variants/19	https://civic.genome.wustl.edu/links/genes/8	FALSE	EXPRESSION
306	CCND1	595	Overexpression	Breast Cancer	1612	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	In ER-positive breast cancer patients, Cyclin D1 overexpression is associated with shorter overall survival and increased metastasis.	15961768	PubMed	NA	Arnold et al., 2005, J. Clin. Oncol.	NA	4	accepted	356	20	8	11	69455855	69469242	NA	NA	ENST00000227507.2	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, and range from genomic amplification to promoter methylation changes. While Cyclin D2 has only been found to be significantly misregulated in glioma, Cyclin D1 in particular seems to be a pan-cancer actor. Cyclin D misregulation has been shown to lead to poorer outcomes in a number of studies, and currently there are no FDA-approved targeted therapies.	N/A	2020-10-22 01:52:57 UTC	https://civic.genome.wustl.edu/links/evidence_items/356	https://civic.genome.wustl.edu/links/variants/20	https://civic.genome.wustl.edu/links/genes/8	FALSE	OVEREXPRESSION
307	CCND1	595	Overexpression	Head And Neck Squamous Cell Carcinoma	5520	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	Cyclin D1 overexpression is associated with shorter overall survival and increased metastasis in head and neck squamous cell carcinoma.	16309541	PubMed	NA	Thomas et al., 2005, Int J Exp Pathol	NA	4	accepted	357	20	8	11	69455855	69469242	NA	NA	ENST00000227507.2	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, and range from genomic amplification to promoter methylation changes. While Cyclin D2 has only been found to be significantly misregulated in glioma, Cyclin D1 in particular seems to be a pan-cancer actor. Cyclin D misregulation has been shown to lead to poorer outcomes in a number of studies, and currently there are no FDA-approved targeted therapies.	N/A	2020-10-22 01:52:47 UTC	https://civic.genome.wustl.edu/links/evidence_items/357	https://civic.genome.wustl.edu/links/variants/20	https://civic.genome.wustl.edu/links/genes/8	FALSE	OVEREXPRESSION
308	CCND1	595	Overexpression	Mantle Cell Lymphoma	0050746	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	Cyclin D1 overexpression is associated with shorter overall survival and increased metastasis in mantle cell lymphoma.	17891190	PubMed	NA	Jares et al., 2007, Nat. Rev. Cancer	NA	4	accepted	358	20	8	11	69455855	69469242	NA	NA	ENST00000227507.2	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, and range from genomic amplification to promoter methylation changes. While Cyclin D2 has only been found to be significantly misregulated in glioma, Cyclin D1 in particular seems to be a pan-cancer actor. Cyclin D misregulation has been shown to lead to poorer outcomes in a number of studies, and currently there are no FDA-approved targeted therapies.	N/A	2020-10-22 01:52:40 UTC	https://civic.genome.wustl.edu/links/evidence_items/358	https://civic.genome.wustl.edu/links/variants/20	https://civic.genome.wustl.edu/links/genes/8	FALSE	OVEREXPRESSION
309	CCND2	894	OVEREXPRESSION	Stomach Cancer	10534	NA	NA	NA	Prognostic	Supports	D	Poor Outcome	Cyclin D2 overexpression is associated with poor prognosis in gastric cancers.	10547574	PubMed	NA	Takano et al., 1999, J. Pathol.	NA	4	accepted	359	21	9	12	4382938	4414516	NA	NA	ENST00000261254.3	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, and range from genomic amplification to promoter methylation changes. While Cyclin D2 has only been found to be significantly misregulated in glioma, Cyclin D1 in particular seems to be a pan-cancer actor. Cyclin D misregulation has been shown to lead to poorer outcomes in a number of studies, and currently there are no FDA-approved targeted therapies.	Somatic	2016-02-17 19:50:06 UTC	https://civic.genome.wustl.edu/links/evidence_items/359	https://civic.genome.wustl.edu/links/variants/21	https://civic.genome.wustl.edu/links/genes/9	FALSE	OVEREXPRESSION
310	CCND2	894	OVEREXPRESSION	Stomach Cancer	10534	NA	NA	NA	Prognostic	Supports	D	Poor Outcome	Cyclin D2 overexpression is associated with the increased depth of cancer invasion in gastric cancers.	10547574	PubMed	NA	Takano et al., 1999, J. Pathol.	NA	4	accepted	360	21	9	12	4382938	4414516	NA	NA	ENST00000261254.3	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, and range from genomic amplification to promoter methylation changes. While Cyclin D2 has only been found to be significantly misregulated in glioma, Cyclin D1 in particular seems to be a pan-cancer actor. Cyclin D misregulation has been shown to lead to poorer outcomes in a number of studies, and currently there are no FDA-approved targeted therapies.	Somatic	2016-02-17 19:50:06 UTC	https://civic.genome.wustl.edu/links/evidence_items/360	https://civic.genome.wustl.edu/links/variants/21	https://civic.genome.wustl.edu/links/genes/9	FALSE	OVEREXPRESSION
